customer_id,cus_name,phone_no,emel,membership,customer_rating,customer_review,rep_guest,prev_cancel
CUS-271,Jesse Salazar,636-161-4607,Jesse.S@yandex.com,Standard,5,Excellent,0,0
CUS-272,Faith Davis,400-009-5678,FaithDavis@yahoo.com,Gold,5,Excellent,0,0
CUS-273,Richard Ferguson,907-285-6596,RFerguson@protonmail.com,Gold,5,Excellent,0,0
CUS-274,Jimmy Burch,845-796-0670,Jimmy.Burch21@yahoo.com,Gold,5,Excellent,0,0
CUS-275,Kyle Singh,534-089-2176,Singh_Kyle@hotmail.com,Gold,5,Excellent,0,0
CUS-276,Tammy Hill,296-377-6859,Hill_Tammy@zoho.com,Platinum,4,Very Good,0,0
CUS-277,Teresa Parrish,999-248-4556,Parrish_Teresa@gmail.com,Gold,5,Excellent,0,0
CUS-278,Mrs. Shannon Riggs,811-761-4010,Riggs.Mrs.@mail.com,Gold,5,Excellent,0,0
CUS-279,Cody Smith,267-910-2501,Smith.Cody@comcast.net,Gold,4,Very Good,0,0
CUS-280,Stephen Dickerson,139-462-8029,Stephen_Dickerson@att.com,Gold,4,Very Good,0,0
CUS-281,Kimberly Olson,995-876-8158,Kimberly.Olson@xfinity.com,Platinum,5,Excellent,0,0
CUS-282,Ashley Smith,762-466-8907,Smith.Ashley45@gmail.com,Gold,5,Excellent,0,0
CUS-283,Alec Johnson,328-233-6698,Alec.Johnson67@yahoo.com,Platinum,4,Very Good,0,0
CUS-284,Jasmin Schultz,880-452-9834,Jasmin.Schultz@outlook.com,Platinum,5,Excellent,0,0
CUS-285,Henry Atkins,789-073-1989,HAtkins@mail.com,Platinum,4,Very Good,0,0
CUS-286,Stephen Banks,810-088-3060,Stephen.B83@gmail.com,Standard,5,Excellent,0,0
CUS-287,Ashley Vasquez,354-402-0741,Ashley_Vasquez@yandex.com,Gold,5,Excellent,0,0
CUS-288,Michael Cline,549-770-1668,Michael.C@mail.com,Platinum,5,Excellent,0,0
CUS-289,Craig Oconnor,954-933-8330,Oconnor_Craig@verizon.com,Gold,5,Excellent,0,0
CUS-290,Michael Johnson,122-626-4644,Michael.Johnson@outlook.com,Platinum,4,Very Good,0,0
CUS-291,James Jacobs,409-257-4183,JJacobs70@hotmail.com,Platinum,5,Excellent,0,0
CUS-292,Zachary Kelly,812-444-6462,Zachary_Kelly@yandex.com,Gold,5,Excellent,0,0
CUS-293,Raymond Hawkins,461-154-1148,Raymond_Hawkins@verizon.com,Gold,5,Excellent,0,0
CUS-294,Phillip Allen,617-143-2263,Phillip_A@att.com,Platinum,5,Excellent,0,0
CUS-295,Adam Day,241-688-1550,AdamDay@mail.com,Gold,5,Excellent,0,0
CUS-296,Lisa Morgan,645-017-6780,LMorgan@hotmail.com,Standard,5,Excellent,0,0
CUS-297,Brian Williams,860-802-1878,Williams.Brian@comcast.net,Platinum,5,Excellent,0,0
CUS-298,Dr. Stephanie Martinez,944-834-8960,Dr._Martinez@hotmail.com,Gold,5,Excellent,0,0
CUS-299,James Bentley,774-521-8062,James_Bentley@xfinity.com,Platinum,5,Excellent,0,0
CUS-300,Jessica Day,955-149-9915,Jessica.Day@yahoo.com,Platinum,5,Excellent,0,0
CUS-301,Douglas Cordova MD,159-873-7113,Douglas.MD@protonmail.com,Platinum,5,Excellent,0,0
CUS-302,Anthony Stein,929-530-7861,Anthony_Stein43@comcast.net,Gold,4,Very Good,0,0
CUS-303,Michael Reed,345-673-4058,MReed19@protonmail.com,Platinum,5,Excellent,0,0
CUS-304,Tina Andrews,158-054-6096,Tina_Andrews@aol.com,Platinum,5,Excellent,0,0
CUS-305,Peggy Woods,293-514-6149,Woods_Peggy@mail.com,Platinum,4,Very Good,0,0
CUS-306,Lucas Davis,203-046-2797,Davis.Lucas@mail.com,Platinum,5,Excellent,0,0
CUS-307,Natasha Blankenship,776-972-7584,NBlankenship@aol.com,Gold,5,Excellent,0,0
CUS-308,Allison Jimenez,898-848-5580,Allison_J76@gmail.com,Platinum,5,Excellent,0,0
CUS-309,Tonya Taylor,709-065-1399,TonyaTaylor81@outlook.com,Standard,5,Excellent,0,0
CUS-310,Jennifer Higgins,669-803-3888,Higgins.Jennifer@yandex.com,Platinum,5,Excellent,0,0
CUS-311,Glenn Love,185-118-9346,Love_Glenn33@zoho.com,Platinum,5,Excellent,0,0
CUS-312,Joshua Salinas,292-065-4807,Salinas.Joshua32@aol.com,Platinum,4,Very Good,0,0
CUS-313,Jennifer Allen,599-009-6464,JAllen93@yahoo.com,Gold,5,Excellent,0,0
CUS-314,Mary Daniels,356-149-7780,Mary_D@comcast.net,Platinum,5,Excellent,0,0
CUS-315,Katelyn Mendoza,856-983-3492,Katelyn_Mendoza@outlook.com,Gold,4,Very Good,0,0
CUS-316,Derrick Snyder,661-734-9784,Snyder_Derrick@outlook.com,Platinum,5,Excellent,0,0
CUS-317,Thomas Watkins,382-722-2380,Thomas_Watkins52@yandex.com,Standard,4,Very Good,0,0
CUS-318,Timothy Pierce,912-002-7378,Pierce_Timothy86@verizon.com,Platinum,4,Very Good,0,0
CUS-319,Gregory Green,191-347-7868,Gregory_Green32@comcast.net,Platinum,5,Excellent,0,0
CUS-320,Taylor Gordon,458-613-5796,TaylorGordon94@zoho.com,Platinum,5,Excellent,0,0
CUS-321,Adam Blackwell,221-635-5515,Adam.B77@yahoo.com,Platinum,4,Very Good,0,0
CUS-322,Arthur Evans,771-489-6681,Arthur_Evans@comcast.net,Platinum,5,Excellent,0,0
CUS-323,Hunter Adkins,378-088-8124,Hunter_Adkins97@att.com,Platinum,4,Very Good,0,0
CUS-324,Kyle Brown,794-954-2976,Kyle_Brown@verizon.com,Platinum,4,Very Good,0,0
CUS-325,Rebecca Pittman,253-746-5468,Rebecca_P@yandex.com,Platinum,4,Very Good,0,0
CUS-326,Mrs. Peggy Martinez DVM,388-997-8210,Mrs.DVM54@outlook.com,Gold,5,Excellent,0,0
CUS-327,Rachel Dillon,948-815-9694,Rachel_D@aol.com,Platinum,5,Excellent,0,0
CUS-328,Nancy White,463-553-9686,NancyWhite@att.com,Gold,5,Excellent,0,0
CUS-329,Jamie Ramirez,268-823-5667,Ramirez_Jamie22@aol.com,Gold,5,Excellent,0,0
CUS-330,Maxwell Adams,748-235-2793,Adams_Maxwell@outlook.com,Gold,4,Very Good,0,0
CUS-331,Donald Hamilton,377-326-9224,DHamilton@zoho.com,Gold,5,Excellent,0,0
CUS-332,Ronald Alvarez,712-213-1509,Alvarez_Ronald@yandex.com,Platinum,5,Excellent,0,0
CUS-333,John Petersen,863-704-8985,John_P@verizon.com,Platinum,5,Excellent,0,0
CUS-334,Samuel Nguyen,621-145-7070,Samuel.Nguyen23@verizon.com,Standard,5,Excellent,0,0
CUS-335,Justin Carter,184-296-7379,JCarter47@mail.com,Platinum,4,Very Good,0,0
CUS-336,Ronald Donovan,303-770-7261,RDonovan@verizon.com,Gold,5,Excellent,0,0
CUS-337,Jon Smith DDS,776-802-7867,JonDDS@outlook.com,Platinum,4,Very Good,0,0
CUS-338,John Miller,789-680-3015,JohnMiller90@gmail.com,Standard,5,Excellent,0,0
CUS-339,Charles Taylor,726-694-8069,Charles_Taylor@gmail.com,Gold,5,Excellent,0,0
CUS-340,Bryan Phillips,882-418-3762,Bryan.P@aol.com,Platinum,5,Excellent,0,0
CUS-341,Gregory Gilbert,662-975-7938,GGilbert@yandex.com,Platinum,5,Excellent,0,0
CUS-342,Linda Henry,563-683-3669,Henry.Linda@gmail.com,Gold,5,Excellent,0,0
CUS-343,Dominique Weber,164-956-4026,Dominique.Weber@verizon.com,Platinum,4,Very Good,0,0
CUS-344,Brianna Sullivan,851-650-1614,Brianna.S86@xfinity.com,Standard,4,Very Good,0,0
CUS-345,Johnathan Richards,518-499-7742,JohnathanRichards30@att.com,Platinum,4,Very Good,0,0
CUS-346,Jonathan Riley,487-119-8429,Riley.Jonathan@mail.com,Platinum,5,Excellent,0,0
CUS-347,Brandon Villegas,187-274-2464,Villegas_Brandon@xfinity.com,Gold,5,Excellent,0,0
CUS-348,Jennifer Moody,277-109-7026,Jennifer.Moody@att.com,Standard,5,Excellent,0,0
CUS-349,Gary Boyle,382-657-4702,Gary.B@yahoo.com,Gold,3,Good,0,0
CUS-350,David Dyer,347-074-0787,Dyer.David@yandex.com,Platinum,4,Very Good,0,0
CUS-351,Bryan Brown,585-554-3149,BBrown@yahoo.com,Standard,4,Very Good,0,0
CUS-352,Brittney West,806-751-8607,Brittney_West@outlook.com,Gold,5,Excellent,0,0
CUS-353,Robert Serrano,752-827-6726,Serrano_Robert@outlook.com,Gold,5,Excellent,0,0
CUS-354,James Palmer,137-613-1969,James.Palmer54@hotmail.com,Platinum,4,Very Good,0,0
CUS-355,Micheal Randolph,533-493-2373,MichealRandolph@comcast.net,Gold,5,Excellent,0,0
CUS-356,Shannon Wilcox,325-997-9199,Shannon_W89@yandex.com,Standard,5,Excellent,0,0
CUS-357,Brian Brown,382-628-6300,Brown_Brian28@protonmail.com,Platinum,5,Excellent,0,0
CUS-358,Kenneth Powell,351-769-8315,Kenneth_Powell16@mail.com,Platinum,4,Very Good,0,0
CUS-359,Maria Murray,896-837-3430,MariaMurray@yandex.com,Platinum,5,Excellent,0,0
CUS-360,Jennifer Villegas,637-854-4910,JVillegas@xfinity.com,Platinum,4,Very Good,0,0
CUS-361,Joseph Marshall,726-013-2955,Marshall_Joseph@yandex.com,Gold,5,Excellent,0,0
CUS-362,Alexander Allen,126-088-3319,Allen.Alexander@comcast.net,Gold,5,Excellent,0,0
CUS-363,Johnny Brooks,263-807-8149,Brooks_Johnny44@hotmail.com,Platinum,5,Excellent,0,0
CUS-364,Alicia Jackson,356-087-2004,Jackson_Alicia65@hotmail.com,Platinum,5,Excellent,0,0
CUS-365,Teresa Moore,919-581-2832,TeresaMoore86@protonmail.com,Standard,5,Excellent,0,0
CUS-366,Teresa Campbell,106-766-0848,Campbell.Teresa@verizon.com,Gold,5,Excellent,0,0
CUS-367,Richard Trevino,864-641-3360,Trevino.Richard80@zoho.com,Platinum,5,Excellent,0,0
CUS-368,Roger Johnson,935-381-8233,Roger_J@protonmail.com,Gold,5,Excellent,0,0
CUS-369,Jamie Johnson,784-166-3367,JamieJohnson52@comcast.net,Standard,5,Excellent,0,0
CUS-370,Thomas Todd,637-141-1710,Thomas.Todd@outlook.com,Gold,4,Very Good,0,0
CUS-371,Debra Cabrera,268-812-1776,Cabrera_Debra@aol.com,Platinum,5,Excellent,0,0
CUS-372,Anthony Lewis Jr.,800-613-9844,Anthony.J@gmail.com,Platinum,4,Very Good,0,0
CUS-373,Steven Smith,905-344-3651,Smith_Steven@verizon.com,Platinum,4,Very Good,0,0
CUS-374,Alexander Mejia,233-782-4970,AMejia@gmail.com,Gold,5,Excellent,0,0
CUS-375,Ethan Salas,885-995-2297,Salas_Ethan88@hotmail.com,Platinum,5,Excellent,0,0
CUS-376,Daniel Malone,617-541-7611,Daniel.Malone@zoho.com,Platinum,4,Very Good,0,0
CUS-377,Dustin Luna,506-258-0734,Luna_Dustin@comcast.net,Gold,5,Excellent,0,0
CUS-378,Robert Leonard,893-906-1359,Robert_Leonard@outlook.com,Gold,4,Very Good,0,0
CUS-379,Michael Adams,576-225-1878,Adams.Michael@xfinity.com,Platinum,5,Excellent,0,0
CUS-380,Jennifer Hayes,824-734-2920,Hayes.Jennifer18@verizon.com,Gold,5,Excellent,0,0
CUS-381,Kevin Chang,332-337-4802,Chang_Kevin@att.com,Platinum,3,Good,0,0
CUS-382,Joanna Schmidt,125-614-2098,Joanna.Schmidt38@outlook.com,Gold,4,Very Good,0,0
CUS-383,Ronald Richard,872-748-4584,Ronald_R@xfinity.com,Gold,5,Excellent,0,0
CUS-384,Monica Gibbs,662-170-0797,Monica.G@att.com,Gold,5,Excellent,0,0
CUS-385,James Deleon,635-151-1680,James.D44@xfinity.com,Gold,5,Excellent,0,0
CUS-386,Shannon Cook,489-190-8501,Shannon.C80@protonmail.com,Gold,5,Excellent,0,0
CUS-387,Maria French,425-626-1279,French_Maria94@gmail.com,Gold,5,Excellent,0,0
CUS-388,Stephanie Williams,927-634-9275,Stephanie.W83@gmail.com,Gold,5,Excellent,0,0
CUS-389,Barbara Gomez,578-560-8202,Barbara_Gomez56@outlook.com,Platinum,5,Excellent,0,0
CUS-390,Julian Tucker,151-001-7822,Julian_T58@gmail.com,Platinum,5,Excellent,0,0
CUS-391,Sheena Humphrey,913-003-3861,Sheena.Humphrey83@xfinity.com,Gold,4,Very Good,0,0
CUS-392,Mr. Jeffrey Thompson DDS,201-901-1525,Mr._D@yahoo.com,Platinum,5,Excellent,0,0
CUS-393,Jessica Johnson,113-143-0063,Jessica.Johnson@aol.com,Platinum,4,Very Good,0,0
CUS-394,Michael Nguyen,688-631-2814,Nguyen_Michael@att.com,Gold,5,Excellent,0,0
CUS-395,Carol Bowen,485-581-8769,Bowen_Carol59@outlook.com,Gold,4,Very Good,0,0
CUS-396,Lisa Fields MD,263-372-7831,Lisa.M@yahoo.com,Platinum,4,Very Good,0,0
CUS-397,Lauren Cain,390-655-9656,Cain_Lauren@comcast.net,Platinum,5,Excellent,0,0
CUS-398,Christine Norman,296-862-9904,Norman_Christine@comcast.net,Gold,5,Excellent,0,0
CUS-399,Michael Anderson,248-242-1858,Michael_A50@protonmail.com,Gold,4,Very Good,0,0
CUS-400,Christopher Holder,636-727-3303,ChristopherHolder30@aol.com,Platinum,4,Very Good,0,0
CUS-401,Donald Jones,685-906-6304,Donald.Jones24@mail.com,Gold,4,Very Good,0,0
CUS-402,Lindsay Martinez DVM,744-161-3675,Lindsay.D21@yahoo.com,Gold,5,Excellent,0,0
CUS-403,Michael Rodriguez,937-255-4154,Michael_R@comcast.net,Gold,5,Excellent,0,0
CUS-404,Mr. Joseph Horne,818-312-8127,MHorne@zoho.com,Platinum,5,Excellent,0,0
CUS-405,Kyle Perez,352-342-5014,Kyle.P@protonmail.com,Platinum,4,Very Good,0,0
CUS-406,Wendy Moore MD,382-524-0142,WMD55@comcast.net,Gold,5,Excellent,0,0
CUS-407,James Cobb,322-920-5616,JamesCobb@xfinity.com,Gold,4,Very Good,0,0
CUS-408,Brian Chang,178-366-4362,Brian.Chang@yandex.com,Platinum,5,Excellent,0,0
CUS-409,Michael King,789-808-1750,Michael.King@aol.com,Gold,5,Excellent,0,0
CUS-410,Samuel Holmes,306-367-8014,Holmes_Samuel34@zoho.com,Platinum,5,Excellent,0,0
CUS-411,Joseph Rogers MD,131-388-6677,Joseph_MD94@outlook.com,Gold,4,Very Good,0,0
CUS-412,Zachary Lara,973-213-3367,Zachary.L@protonmail.com,Gold,4,Very Good,0,0
CUS-413,Juan Robles,282-222-5284,Robles.Juan@att.com,Platinum,5,Excellent,0,0
CUS-414,Brandi Martin,666-195-9194,Martin.Brandi90@hotmail.com,Platinum,4,Very Good,0,0
CUS-415,Joanna Cooper,375-123-4076,Joanna.Cooper@mail.com,Platinum,5,Excellent,0,0
CUS-416,Ethan Dodson,258-743-8087,Ethan_Dodson51@gmail.com,Platinum,5,Excellent,0,0
CUS-417,Jacob Winters,966-684-9033,Winters_Jacob@xfinity.com,Gold,5,Excellent,0,0
CUS-418,Nicholas Mendoza,219-498-6586,Mendoza_Nicholas@gmail.com,Gold,5,Excellent,0,0
CUS-419,Charles King,772-873-4486,CKing@outlook.com,Platinum,5,Excellent,0,0
CUS-420,Tony Dean,803-516-2015,Tony_Dean@aol.com,Gold,4,Very Good,0,0
CUS-421,Deborah Young,579-564-8468,Deborah_Y@outlook.com,Gold,5,Excellent,0,0
CUS-422,Taylor Smith,456-469-4387,Taylor_S@aol.com,Gold,5,Excellent,0,0
CUS-423,James Franklin,157-186-8439,JamesFranklin@gmail.com,Gold,5,Excellent,0,0
CUS-424,Jeffrey Duncan,183-022-0578,JDuncan@mail.com,Gold,5,Excellent,0,0
CUS-425,Isaiah Orr,898-242-9723,Isaiah.Orr@zoho.com,Gold,5,Excellent,0,0
CUS-426,Maria Rogers,961-949-7603,MRogers@mail.com,Platinum,5,Excellent,0,0
CUS-427,Michael Smith,615-796-2773,Michael.S@aol.com,Gold,5,Excellent,0,0
CUS-428,Dr. Michael Zhang,650-415-5520,Dr..Zhang@outlook.com,Standard,4,Very Good,0,0
CUS-429,Sara Wood,290-868-9155,Sara_Wood52@aol.com,Platinum,5,Excellent,0,0
CUS-430,Erin Underwood,913-420-5504,Underwood.Erin70@att.com,Standard,5,Excellent,0,0
CUS-431,Laura Rich,674-300-1092,LauraRich92@gmail.com,Platinum,4,Very Good,0,0
CUS-432,Debbie Jones,619-993-4495,Jones_Debbie@xfinity.com,Platinum,5,Excellent,0,0
CUS-433,Susan Blair,929-325-4830,Susan.B@outlook.com,Platinum,4,Very Good,0,0
CUS-434,Omar Mccoy,991-887-0022,Omar_Mccoy@yandex.com,Platinum,5,Excellent,0,0
CUS-435,Ricky Orozco,924-128-2503,Orozco.Ricky@comcast.net,Gold,5,Excellent,0,0
CUS-436,Samantha Gonzalez,457-997-2327,Samantha_Gonzalez33@aol.com,Gold,5,Excellent,0,0
CUS-437,Benjamin Peterson,833-101-6040,Benjamin_P82@verizon.com,Gold,5,Excellent,0,0
CUS-438,Leslie Jenkins,378-481-8067,Jenkins_Leslie87@verizon.com,Platinum,4,Very Good,0,0
CUS-439,Lisa Koch,888-697-2759,Koch.Lisa@mail.com,Gold,5,Excellent,0,0
CUS-440,Diane Collins,468-033-4296,Diane_Collins@att.com,Gold,4,Very Good,0,0
CUS-441,Melissa Delgado,754-338-3275,Melissa_D@comcast.net,Platinum,5,Excellent,0,0
CUS-442,Elizabeth Kelley,244-544-1587,Elizabeth.Kelley@comcast.net,Gold,5,Excellent,0,0
CUS-443,Rebecca Decker,803-701-5660,Rebecca.Decker@yahoo.com,Platinum,5,Excellent,0,0
CUS-444,David Lewis,972-030-2721,Lewis_David67@aol.com,Platinum,5,Excellent,0,0
CUS-445,Brian Randall,864-532-3052,Brian.R@hotmail.com,Gold,5,Excellent,0,0
CUS-446,Christopher Hill,270-286-4631,Christopher.Hill@aol.com,Standard,5,Excellent,0,0
CUS-447,Kevin Kelley,605-370-9811,Kevin.Kelley22@mail.com,Platinum,5,Excellent,0,0
CUS-448,Douglas Griffin,274-198-6087,Douglas_G@yahoo.com,Gold,5,Excellent,0,0
CUS-449,Jaime Mann,426-287-4217,JMann@att.com,Platinum,5,Excellent,0,0
CUS-450,David Snyder,136-077-5367,David.S@hotmail.com,Platinum,5,Excellent,0,0
CUS-451,David Burns,756-394-7896,Burns_David@protonmail.com,Gold,4,Very Good,0,0
CUS-452,Andre Chang,851-736-8750,Andre_Chang34@att.com,Platinum,5,Excellent,0,0
CUS-453,David Williams,109-481-0628,Williams.David@hotmail.com,Platinum,5,Excellent,0,0
CUS-454,Tyrone Berry,497-356-9108,Tyrone_Berry@gmail.com,Platinum,5,Excellent,0,0
CUS-455,Karen Pearson,881-064-6304,Pearson.Karen@zoho.com,Platinum,5,Excellent,0,0
CUS-456,Amanda Hernandez,759-661-7668,Amanda_Hernandez@att.com,Gold,4,Very Good,0,0
CUS-457,Donna Carpenter,360-842-0143,DonnaCarpenter@zoho.com,Platinum,4,Very Good,0,0
CUS-458,Andrew Compton,405-771-3499,Andrew_C@gmail.com,Platinum,5,Excellent,0,0
CUS-459,Mary Wilson,531-690-2903,Mary_W@verizon.com,Platinum,5,Excellent,0,0
CUS-460,Elizabeth Andrews,173-916-1509,Andrews.Elizabeth@zoho.com,Standard,5,Excellent,0,0
CUS-461,Charles Trujillo,139-999-4078,Trujillo_Charles@yandex.com,Platinum,5,Excellent,0,0
CUS-462,Melissa Bryant,852-385-7791,Melissa_B@verizon.com,Platinum,5,Excellent,0,0
CUS-463,Joe Smith,686-204-5384,Joe_S46@protonmail.com,Standard,5,Excellent,0,0
CUS-464,Bianca Robinson,151-297-9917,Robinson.Bianca@zoho.com,Standard,5,Excellent,0,0
CUS-465,Paula Robles,536-967-5212,PRobles@comcast.net,Platinum,5,Excellent,0,0
CUS-466,Cheryl Reyes,396-044-9712,CherylReyes@mail.com,Platinum,5,Excellent,0,0
CUS-467,Jordan Fleming,267-216-2614,Jordan.F12@att.com,Platinum,4,Very Good,0,0
CUS-468,Troy Morales,376-268-7634,Troy_M@zoho.com,Gold,5,Excellent,0,0
CUS-469,Mark Norman,693-436-8202,Mark.N@aol.com,Gold,4,Very Good,0,0
CUS-470,Andrew Burch,775-821-7592,Andrew_Burch80@xfinity.com,Gold,5,Excellent,0,0
CUS-471,Angie Carter,316-970-1612,Angie.C@zoho.com,Platinum,5,Excellent,0,0
CUS-472,Daniel Small,622-163-5016,Daniel.Small@att.com,Platinum,4,Very Good,0,0
CUS-473,Tiffany George,242-036-1745,Tiffany_George@att.com,Platinum,5,Excellent,0,0
CUS-474,Edward Moore,292-559-5660,Edward.M@att.com,Platinum,5,Excellent,0,0
CUS-475,Hailey Jones,656-274-5320,Hailey_J@yandex.com,Platinum,5,Excellent,0,0
CUS-476,Miss Sharon Bowman MD,644-188-4937,Miss_MD@verizon.com,Platinum,5,Excellent,0,0
CUS-477,Tiffany Willis,236-829-3521,Tiffany_Willis@gmail.com,Gold,5,Excellent,0,0
CUS-478,Jonathan Arnold,630-070-6368,JArnold@yandex.com,Platinum,5,Excellent,0,0
CUS-479,Sheena Martin,907-537-3806,Martin_Sheena98@zoho.com,Platinum,5,Excellent,0,0
CUS-480,Shannon Ross,176-902-1799,Shannon.R51@xfinity.com,Gold,5,Excellent,0,0
CUS-481,Stephanie Davis,646-143-1086,SDavis@outlook.com,Gold,5,Excellent,0,0
CUS-482,Kathleen Roy,478-909-5696,KRoy@mail.com,Platinum,5,Excellent,0,0
CUS-483,Dakota Evans,756-306-9387,Evans_Dakota@verizon.com,Gold,5,Excellent,0,0
CUS-484,Jennifer Graves,743-384-8982,Graves_Jennifer@gmail.com,Platinum,5,Excellent,0,0
CUS-485,Jennifer Gray,971-128-5751,Jennifer.G@outlook.com,Gold,4,Very Good,0,0
CUS-486,Steven Oliver,237-705-4085,Steven_O60@zoho.com,Gold,5,Excellent,0,0
CUS-487,Ricky Brady,866-679-8545,Brady.Ricky@outlook.com,Platinum,5,Excellent,0,0
CUS-488,Peter Anderson,729-100-2022,Peter_Anderson91@comcast.net,Platinum,5,Excellent,0,0
CUS-489,Robert Thornton,932-060-8305,Thornton_Robert@aol.com,Gold,4,Very Good,0,0
CUS-490,Rebecca Edwards,320-140-5144,Rebecca.E@att.com,Gold,4,Very Good,0,0
CUS-491,Janet Brewer,636-572-5977,Brewer.Janet@yandex.com,Platinum,5,Excellent,0,0
CUS-492,Melissa Hart,198-215-6392,Melissa.Hart82@hotmail.com,Platinum,5,Excellent,0,0
CUS-493,Megan Carter,394-509-3733,MCarter@protonmail.com,Gold,4,Very Good,0,0
CUS-494,Christopher Anderson,753-519-9828,CAnderson@zoho.com,Platinum,5,Excellent,0,0
CUS-495,Patricia Blevins,732-152-1317,Blevins_Patricia81@aol.com,Gold,4,Very Good,0,0
CUS-496,Hunter Smith,803-117-4063,Hunter.S@xfinity.com,Platinum,4,Very Good,0,0
CUS-497,Monique Crosby,329-251-7629,Monique_C@outlook.com,Gold,5,Excellent,0,0
CUS-498,Cynthia Lee,459-240-2782,CynthiaLee80@xfinity.com,Platinum,5,Excellent,0,0
CUS-499,Jacob Evans,426-205-7651,Jacob.E56@aol.com,Platinum,3,Good,0,0
CUS-500,Jennifer Brown,546-407-4553,Jennifer.Brown@gmail.com,Gold,4,Very Good,0,0
CUS-501,Michael Cooper,901-586-3616,MichaelCooper@comcast.net,Platinum,5,Excellent,0,0
CUS-502,Tony Bush,952-624-6492,Tony.Bush@protonmail.com,Gold,5,Excellent,0,0
CUS-503,Joshua Kidd,633-694-9073,Joshua_K@att.com,Platinum,5,Excellent,0,0
CUS-504,Jamie Hernandez,191-595-2844,Hernandez_Jamie@xfinity.com,Platinum,5,Excellent,0,0
CUS-505,Rodney Conner,917-447-5322,Rodney_C89@verizon.com,Platinum,5,Excellent,0,0
CUS-506,Marcus Smith,716-719-3813,MarcusSmith@verizon.com,Gold,5,Excellent,0,0
CUS-507,Maria Mathews,378-841-6181,Maria.Mathews@xfinity.com,Gold,5,Excellent,0,0
CUS-508,Sarah Ramirez,625-640-0396,Ramirez_Sarah91@yandex.com,Platinum,5,Excellent,0,0
CUS-509,Jessica Cooper,529-640-4850,Cooper_Jessica93@gmail.com,Platinum,4,Very Good,0,0
CUS-510,William Sullivan,797-919-5202,William_Sullivan@zoho.com,Platinum,5,Excellent,0,0
CUS-511,Michael Myers,518-132-2673,Michael.M@protonmail.com,Standard,4,Very Good,0,0
CUS-512,Charles Wallace,858-030-1199,CharlesWallace@mail.com,Platinum,5,Excellent,0,0
CUS-513,Katie Caldwell MD,583-151-2764,MD_Katie94@comcast.net,Platinum,4,Very Good,0,0
CUS-514,Melinda Vaughn,377-173-2317,Vaughn_Melinda@mail.com,Standard,5,Excellent,0,0
CUS-515,Ryan Hernandez,891-867-4548,Ryan.H@aol.com,Platinum,5,Excellent,0,0
CUS-516,Kaitlyn Price,691-398-3353,Kaitlyn.P@verizon.com,Standard,5,Excellent,0,0
CUS-517,Ian Ruiz,609-232-7724,Ruiz_Ian33@aol.com,Gold,5,Excellent,0,0
CUS-518,Kristen Johnson,370-321-0168,Kristen.Johnson90@aol.com,Platinum,5,Excellent,0,0
CUS-519,Raymond Brandt,319-878-4862,Brandt.Raymond@mail.com,Standard,5,Excellent,0,0
CUS-520,Cindy Ali,724-926-3351,Cindy_A@aol.com,Gold,5,Excellent,0,0
CUS-521,Anthony Dean,344-669-7638,Anthony.D@yahoo.com,Platinum,5,Excellent,0,0
CUS-522,Crystal Wright,998-795-3167,Crystal_W@protonmail.com,Platinum,5,Excellent,0,0
CUS-523,Margaret Hernandez,625-354-9636,Hernandez.Margaret@comcast.net,Platinum,4,Very Good,0,0
CUS-524,Brian Shepherd,383-899-7976,Shepherd.Brian56@hotmail.com,Gold,5,Excellent,0,0
CUS-525,James Burton,118-901-2079,James.Burton@gmail.com,Platinum,5,Excellent,0,0
CUS-526,Bruce Rollins,479-820-9227,Bruce.R@outlook.com,Platinum,4,Very Good,0,0
CUS-527,Anne Franklin,556-488-1764,AnneFranklin@zoho.com,Platinum,5,Excellent,0,0
CUS-528,Janet Cooke,626-569-8510,Janet.Cooke96@zoho.com,Gold,4,Very Good,0,0
CUS-529,Patrick Thompson,453-274-8585,PatrickThompson@aol.com,Platinum,4,Very Good,0,0
CUS-530,Amy Harrington,162-240-2695,Amy_Harrington@yandex.com,Gold,5,Excellent,0,0
CUS-531,Stacy Smith,209-301-0118,Smith.Stacy@mail.com,Platinum,5,Excellent,0,0
CUS-532,Jessica Davis,627-126-9246,JessicaDavis@hotmail.com,Gold,5,Excellent,0,0
CUS-533,Dr. Nicole Ortiz,241-653-0641,Dr._O@xfinity.com,Gold,5,Excellent,0,0
CUS-534,Tyler Martin,126-563-7308,TMartin@protonmail.com,Gold,5,Excellent,0,0
CUS-535,Phillip Delacruz,408-998-6954,PDelacruz@mail.com,Platinum,4,Very Good,0,0
CUS-536,Alex Edwards,297-422-3112,AEdwards@xfinity.com,Platinum,5,Excellent,0,0
CUS-537,Katherine Olson,251-750-1008,Olson.Katherine@yahoo.com,Platinum,5,Excellent,0,0
CUS-538,Danielle Newman,810-001-1489,DNewman68@verizon.com,Standard,5,Excellent,0,0
CUS-539,James Benson,771-197-3340,James_B@hotmail.com,Platinum,4,Very Good,0,0
CUS-540,Bonnie Kent,594-593-5721,Bonnie.K46@xfinity.com,Gold,4,Very Good,0,0
CUS-541,James Butler,691-035-4597,James_B@hotmail.com,Standard,5,Excellent,0,0
CUS-542,Anne Alvarez,514-458-1755,Anne_A@comcast.net,Standard,5,Excellent,0,0
